"coel","sumdur","duration_s","label","duration_h"
"https://w3id.org/coel/models/coel/2.0#14.9.3.1",55558,55558,"Sedentary",15.4327777777778
"https://w3id.org/coel/models/coel/2.0#14.9.3.2",38728,38728,"Active",10.7577777777778
"https://w3id.org/coel/models/coel/2.0#13.1",32711,32711,"Asleep",9.08638888888889
"https://w3id.org/coel/models/coel/2.0#14.5",6017,6017,"Walking",1.67138888888889
